,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Kurs_std+,Kurs_std-,Einstandspreis,smaller_6_3
0,2021-10-01,14731426,5.9985,5.953428571428572,5.805694444444445,6.088513513513512,6.112648133818433,5.794209009038711,6.379,smaller
1,2021-10-04,10344996,6.2165,5.943875,5.797526315789473,6.089513157894736,6.093739879617798,5.794010120382202,6.379,smaller
2,2021-10-05,9959852,6.0875,5.9254444444444445,5.7901,6.087756410256408,6.076140215047928,5.7747486738409615,6.379,smaller
3,2021-10-06,14351584,5.919499999999999,5.9101,5.787880952380952,6.089387499999998,6.06023490230086,5.75996509769914,6.379,smaller
4,2021-10-07,13843945,5.8375,5.9116363636363625,5.786568181818182,6.073573170731706,6.054157956896662,5.769114770376063,6.379,smaller
5,2021-10-08,8380642,5.7545,5.913791666666666,5.79245652173913,6.062309523809522,6.0498856279135875,5.777697705419744,6.379,smaller
6,2021-10-11,13878695,5.859999999999999,5.909307692307692,5.808520833333333,6.048023255813952,6.040606895539207,5.778008489076178,6.379,smaller
7,2021-10-12,14038260,5.877000000000001,5.886678571428571,5.835959999999999,6.037715909090907,6.038607654979323,5.734749487877819,6.379,smaller
8,2021-10-13,9502429,5.7780000000000005,5.8503928571428565,5.868846153846153,6.028199999999999,6.031435157615534,5.669350556670179,6.379,smaller
9,2021-10-14,8617716,5.772,5.79775,5.909333333333332,6.022315217391303,5.971137377546081,5.624362622453918,6.379,smaller
10,2021-10-15,14203171,5.927,5.756785714285713,5.9491428571428555,6.019372340425531,5.9240918264419475,5.589479602129479,6.379,smaller
11,2021-10-18,11410981,5.9375,5.734321428571428,5.987189655172413,6.020843749999998,5.899195577212472,5.569447279930383,6.379,smaller
12,2021-10-19,12089361,5.8555,5.720964285714284,6.0138333333333325,6.021346938775509,5.8844051082542075,5.55752346317436,6.379,smaller
13,2021-10-20,25184218,5.5925,5.71342857142857,6.034129032258063,6.023229999999999,5.877634569766356,5.549222573090783,6.379,smaller
14,2021-10-21,11341001,5.490500000000001,5.70510714285714,6.0550156249999985,6.023960784313724,5.864185882258952,5.546028403455328,6.379,smaller
15,2021-10-22,11055850,5.4795,5.69667857142857,6.071590909090908,6.022394230769229,5.848928695483444,5.544428447373695,6.379,smaller
16,2021-10-25,9385141,5.514,5.7069642857142835,6.08430882352941,6.01882075471698,5.8696382711866075,5.5442903002419595,6.379,smaller
17,2021-10-26,8879882,5.605,5.7359642857142825,6.088914285714284,6.014648148148147,5.941631629545725,5.53029694188284,6.379,smaller
18,2021-10-27,5789946,5.650499999999999,5.776499999999997,6.087916666666665,6.010427272727272,6.062824923013103,5.4901750769868904,6.379,smaller
19,2021-10-28,8244852,5.649,5.830321428571425,6.091013888888887,6.007607142857142,6.2060873442046125,5.454555512938238,6.379,smaller
20,2021-10-29,7760820,5.7435,5.909357142857139,6.088513888888887,6.003508771929824,6.3919949043213755,5.426719381392903,6.379,smaller
21,2021-11-01,8847008,5.759,6.011607142857139,6.086666666666664,6.004508620689656,6.567959900991325,5.455254384722953,6.379,smaller
22,2021-11-02,11597911,5.922000000000001,6.123178571428568,6.093152777777775,6.007279661016949,6.721991487093414,5.524365655763722,6.379,smaller
