,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Einstandspreis,smaller_6_3
748,2019-06-12,50777.0,18.88,18.92075014999996,19.006734995,18.876295655833314,27.451,
749,2019-06-13,40835.0,18.9399995,18.94260844999996,19.020709989999997,18.882282738333313,27.451,
750,2019-06-14,41919.0,18.9609995,18.968016816666626,19.0337274875,18.888246490833314,27.451,
751,2019-06-17,46778.0,19.025,18.997100116666626,19.047431239999998,18.89367898999998,27.451,
752,2019-06-18,89158.0,19.160250500000004,19.026791783333294,19.061941242499998,18.899583575833315,27.451,
753,2019-06-19,52297.0,19.30575,19.053033433333294,19.076761249999997,18.905824824166647,27.451,
754,2019-06-20,78571.0,19.3685,19.08140841666663,19.092347497499997,18.911961908333314,27.451,
755,2019-06-21,89591.0,19.323251,19.118133399999962,19.1071287475,18.91852232416665,27.451,
756,2019-06-24,70616.0,19.22175,19.153783383333295,19.1226625,18.924756489166647,27.451,
757,2019-06-25,93436.0,19.129001000000002,19.198091683333296,19.1388412475,18.930931072499984,27.451,
758,2019-06-26,40326.0,19.09225,19.247108349999962,19.15435125,18.936961486666647,27.451,
759,2019-06-27,110767.0,19.09675,19.293999999999965,19.1693575025,18.943408988333314,27.451,
760,2019-06-28,52695.0,19.134750500000003,19.32388336666663,19.18417125,18.949553154166644,27.451,
761,2019-07-01,49362.0,19.4512505,19.354150066666634,19.198972497499998,18.955014820833313,27.451,
762,2019-07-02,81357.0,19.46,19.378533399999966,19.2128787425,18.96057023833331,27.451,
763,2019-07-03,39535.0,19.600749999999998,19.400441749999967,19.225994994999997,18.96585523749998,27.451,
764,2019-07-04,32870.0,19.693001000000002,19.4294834333333,19.23925749,18.970941906666646,27.451,
765,2019-07-05,38895.0,19.649250000000002,19.4583417833333,19.2534374875,18.976552323333312,27.451,
766,2019-07-08,50924.0,19.63725,19.485933466666634,19.2677699875,18.981613991666645,27.451,
767,2019-07-09,29403.0,19.5717495,19.513058466666635,19.281619980000002,18.986508574999977,27.451,
768,2019-07-10,22935.0,19.621249,19.531725133333303,19.29539873,18.99155191083331,27.451,
769,2019-07-11,74527.0,19.647750000000002,19.545125133333308,19.30905998,18.99676190916664,27.451,
770,2019-07-12,76818.0,19.6827495,19.5580001333333,19.322386235,19.001760659999977,27.451,
771,2019-07-15,30958.0,19.709499,19.557100066666635,19.3343662375,19.006495659999977,27.451,
772,2019-07-16,19236.0,19.75525,19.545966716666634,19.345094985,19.01025524333331,27.451,
773,2019-07-17,38786.0,19.7212495,19.530833316666634,19.355829985,19.01409440833331,27.451,
774,2019-07-18,38382.0,19.4495005,19.51618331666663,19.3668374825,19.018193157499976,27.451,
775,2019-07-19,18789.0,19.566251,19.509883316666627,19.3784212375,19.021499823333308,27.451,
776,2019-07-22,34281.0,19.5012505,19.50480829999996,19.389803734999997,19.024801904166644,27.451,
777,2019-07-23,79641.0,19.657000500000002,19.488283266666624,19.400929979999997,19.028911489166642,27.451,
778,2019-07-24,29665.0,19.7512505,19.469783299999957,19.4125387325,19.03292398916664,27.451,
779,2019-07-25,34541.0,19.80575,19.444733283333292,19.424408727499998,19.03673523916664,27.451,
780,2019-07-26,27351.0,19.78875,19.408774916666626,19.4363762275,19.04068273916664,27.451,
781,2019-07-29,36741.0,19.83875,19.382874916666626,19.44853748,19.044313155833308,27.451,
782,2019-07-30,13264.0,19.7202505,19.365849916666622,19.4609824825,19.04824232083331,27.451,
783,2019-07-31,23695.0,19.707749999999997,19.352308249999957,19.473732475,19.052171904166645,27.451,
784,2019-08-01,63432.0,19.75475,19.33679996666662,19.486778719999997,19.05623898833331,27.451,
785,2019-08-02,95102.0,19.296249,19.32179164999996,19.5012537175,19.060623987499977,27.451,
786,2019-08-05,45311.0,18.887749499999998,19.301291666666625,19.515519972499998,19.065073154999975,27.451,
787,2019-08-06,43076.0,18.674999,19.27389169999996,19.5292374725,19.069789819999976,27.451,
788,2019-08-07,102097.0,18.652749999999997,19.247433366666623,19.542361224999997,19.07482440416664,27.451,
789,2019-08-08,38477.0,18.90775,19.220591699999957,19.555539975,19.079980238333306,27.451,
790,2019-08-09,74288.0,18.9825,19.20976668333329,19.5680287325,19.084623988333306,27.451,
791,2019-08-12,36290.0,18.955499500000002,19.203191666666623,19.5799287325,19.089546486666638,27.451,
792,2019-08-13,37675.0,18.905001000000002,19.200341633333288,19.592266235,19.09423565499997,27.451,
793,2019-08-14,39485.0,18.8492495,19.189849949999957,19.605206234999997,19.0983719033333,27.451,
794,2019-08-15,36474.0,18.61425,19.17992493333329,19.61941874,19.102423569999967,27.451,
795,2019-08-16,29790.0,18.87225,19.17382494999996,19.6335362425,19.1061394033333,27.451,
796,2019-08-19,122467.0,19.1265,19.171299966666627,19.648408744999998,19.1101960683333,27.451,
797,2019-08-20,33286.0,19.1654995,19.16795829999996,19.66267875,19.1136989858333,27.451,
798,2019-08-21,19215.0,19.156000499999998,19.16632496666663,19.6768225025,19.117004402499965,27.451,
799,2019-08-22,22686.0,19.1975005,19.169941616666627,19.690761254999998,19.119659403333298,27.451,
800,2019-08-23,74074.0,19.06775,19.177649949999964,19.705185004999997,19.1221231533333,27.451,
801,2019-08-26,109622.0,18.8875,19.198333316666627,19.718770007499998,19.1241885708333,27.451,
802,2019-08-27,52808.0,18.9615,19.23164999999996,19.7316025075,19.126843573333304,27.451,
803,2019-08-28,40482.0,18.915999499999998,19.27239169999996,19.74463626,19.130189824166635,27.451,
804,2019-08-29,30287.0,19.12475,19.313058383333296,19.757172515,19.133727741666636,27.451,
805,2019-08-30,32010.0,19.3690005,19.347116699999965,19.7703237625,19.138089826666636,27.451,
806,2019-09-02,65504.0,19.415749499999997,19.380841716666634,19.781420015,19.142364825833305,27.451,
807,2019-09-03,59301.0,19.34225,19.414275066666633,19.792982509999998,19.14813899416664,27.451,
808,2019-09-04,66628.0,19.4535,19.449666666666637,19.80529626,19.153680662499973,27.451,
809,2019-09-05,26816.0,19.622750500000002,19.481508366666635,19.8168987625,19.159477330833305,27.451,
810,2019-09-06,24110.0,19.7130005,19.52670004999997,19.828261259999998,19.16519816166664,27.451,
811,2019-09-09,77591.0,19.738500000000002,19.56424174999997,19.8391387575,19.17077607916664,27.451,
812,2019-09-10,73492.0,19.6712505,19.592008383333305,19.8509787575,19.177033163333306,27.451,
813,2019-09-11,61062.0,19.816249499999998,19.619308399999973,19.8637512525,19.183041912499974,27.451,
814,2019-09-12,115268.0,19.986,19.631658366666638,19.877831252500002,19.18917857999997,27.451,
815,2019-09-13,53550.0,19.91675,19.640766683333304,19.8911262525,19.19524482999997,27.451,
816,2019-09-16,44635.0,19.88725,19.6586750333333,19.9040275075,19.201192494166637,27.451,
817,2019-09-17,37349.0,19.89725,19.679658333333297,19.9180237575,19.206924995833305,27.451,
818,2019-09-18,47874.0,19.872750500000002,19.69567501666663,19.932377510000002,19.21278041416664,27.451,
819,2019-09-19,22982.0,19.9294995,19.714758383333294,19.946346260000002,19.218886663333304,27.451,
820,2019-09-20,25397.0,19.9942505,19.736366749999963,19.9613262575,19.224847914166638,27.451,
821,2019-09-23,232672.0,19.9585,19.749083433333297,19.976718755,19.230606666666638,27.451,
822,2019-09-24,24264.0,19.966749,19.7658751333333,19.991342505000002,19.236173748333304,27.451,
823,2019-09-25,32938.0,19.804500500000003,19.7848251333333,20.007742510000003,19.242103333333304,27.451,
824,2019-09-26,71665.0,19.970000499999998,19.79535844999997,20.023653765000002,19.24745583249997,27.451,
825,2019-09-27,32106.0,19.998501,19.7975334333333,20.0394487675,19.25297249999997,27.451,
826,2019-09-30,116334.0,19.959499,19.797175099999965,20.053047520000003,19.258791249999966,27.451,
827,2019-10-01,38563.0,19.9845,19.798950099999963,20.065387517500003,19.2647854183333,27.451,
828,2019-10-02,115317.0,19.5264995,19.801950066666627,20.07586252,19.2705345833333,27.451,
829,2019-10-04,81435.0,19.47075,19.803208416666628,20.083258770000004,19.276564581666634,27.451,
830,2019-10-07,82958.0,19.605000500000003,19.800691733333295,20.085608765000003,19.282038750833298,27.451,
831,2019-10-08,50537.0,19.516999,19.80433341666663,20.087696267500004,19.287194584999966,27.451,
832,2019-10-09,121818.0,19.4420005,19.80897506666663,20.092126265000005,19.292966666666633,27.451,
833,2019-10-10,75000.0,19.4885005,19.81211676666663,20.096406270000003,19.29867333249997,27.451,
834,2019-10-11,86753.0,19.773001,19.814983416666628,20.100488762500003,19.3044429158333,27.451,
835,2019-10-14,75363.0,19.750501,19.818875083333296,20.100663767500006,19.310422081666633,27.451,
836,2019-10-15,101871.0,19.919500499999998,19.826433399999964,20.094551260000006,19.316080829999965,27.451,
837,2019-10-16,31753.0,19.91075,19.838550083333296,20.089981262500004,19.321126663333295,27.451,
838,2019-10-17,36952.0,19.7694995,19.850358466666627,20.084660012500002,19.326306246666626,27.451,
839,2019-10-18,45422.0,19.688000000000002,19.873191783333294,20.072172512500003,19.33169249499996,27.451,
840,2019-10-21,89967.0,19.702250499999998,19.88952509999996,20.061781260000004,19.337285825833295,27.451,
841,2019-10-22,86037.0,19.79175,19.904458433333293,20.046508760000005,19.342908742499965,27.451,
842,2019-10-23,18511.0,19.761249499999998,19.924741799999957,20.033316257500005,19.348500409999964,27.451,
843,2019-10-24,27277.0,19.854,19.942091816666625,20.019001257500005,19.353948743333298,27.451,
844,2019-10-25,29430.0,19.9104995,19.975908516666625,20.005496255000004,19.359282494999963,27.451,
845,2019-10-28,122259.0,20.026000500000002,20.013066849999962,19.993577507500003,19.3648562458333,27.451,
846,2019-10-29,56189.0,20.0264995,20.04735016666663,19.976616257500005,19.37091374666663,27.451,
847,2019-10-30,81357.0,19.991501,20.08408351666663,19.962025002500003,19.377239581666633,27.451,
848,2019-10-31,28457.0,19.95875,20.120216849999967,19.948801255000006,19.38376166416663,27.451,
849,2019-11-01,31197.0,20.046249500000002,20.152566816666635,19.936930007500006,19.390490414999963,27.451,
850,2019-11-04,154198.0,20.221,20.178500099999965,19.925531265000004,19.397142914999964,27.451,
851,2019-11-05,49631.0,20.3220005,20.2106667333333,19.913746267500002,19.404057914999967,27.451,
852,2019-11-06,64075.0,20.3210005,20.2388500333333,19.903751267500002,19.410524164999966,27.451,
853,2019-11-07,47690.0,20.4895,20.2707916833333,19.890235015000002,19.417047079166633,27.451,
854,2019-11-08,70266.0,20.46,20.3067750333333,19.875781265,19.423586662499964,27.451,
855,2019-11-11,148996.0,20.446501,20.3451917333333,19.8621475175,19.430339995833297,27.451,
856,2019-11-12,53938.0,20.567999999999998,20.377666699999967,19.85123626,19.43730916166663,27.451,
