,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Kurs_std+,Kurs_std-,Einstandspreis,smaller_6_3
0,2021-10-01,258725,25.9865,26.18964292857143,26.640052684210527,27.315473054054056,26.45396374957664,25.92532210756622,27.468,
1,2021-10-04,119716,25.922,26.199062625000003,26.66925005,27.34489482894737,26.445222241226773,25.952903008773234,27.468,
2,2021-10-05,236183,26.0579995,26.20938894444445,26.698619095238094,27.374384692307693,26.441724763761474,25.977053125127423,27.468,
3,2021-10-06,141421,25.9565,26.246700100000005,26.73845459090909,27.406400100000003,26.495504010540436,25.997896189459574,27.468,
4,2021-10-07,75807,26.475499999999997,26.301727363636363,26.774608717391303,27.417219609756096,26.600091309994756,26.00336341727797,27.468,
5,2021-10-08,137011,26.4945,26.345541791666665,26.8100416875,27.431607226190472,26.667977322438283,26.023106260895048,27.468,
6,2021-10-11,91833,26.434501,26.394230846153846,26.85444004,27.436848906976742,26.74936330204568,26.039098390262012,27.468,
7,2021-10-12,70631,26.2650005,26.444178642857143,26.90128851923077,27.445954625,26.833208909695944,26.05514837601834,27.468,
8,2021-10-13,117116,26.2919995,26.516035714285717,26.94307412962963,27.444322311111105,26.906929804077738,26.125141624493697,27.468,
9,2021-10-14,125389,26.582500500000002,26.60164292857143,26.97866075,27.446108771739127,26.983568815713905,26.219717041428954,27.468,
10,2021-10-15,161229,26.852,26.679142928571427,27.012189706896553,27.447851127659572,27.052249145919,26.306036711223854,27.468,
11,2021-10-18,137588,26.8275005,26.781321499999997,27.0456667,27.463666729166665,27.136761598537973,26.42588140146202,27.468,
12,2021-10-19,138547,26.978499499999998,26.840178678571426,27.08104841935484,27.480908234693878,27.20905159488233,26.471305762260524,27.468,
13,2021-10-20,143376,27.0935,26.89228582142857,27.118812546875002,27.49636007,27.260095018022735,26.524476624834403,27.468,
14,2021-10-21,141224,26.992499,26.953107178571425,27.160060651515153,27.510892205882357,27.309622520045426,26.596591837097424,27.468,
15,2021-10-22,102303,27.120501,27.04667857142857,27.20148535294118,27.525798125,27.379847834898566,26.71350930795857,27.468,
16,2021-10-25,177480,27.1429995,27.137964285714283,27.23811434285715,27.535745320754717,27.41953734033452,26.856391231094044,27.468,
17,2021-10-26,128030,27.387,27.212428535714285,27.276083402777783,27.543296342592594,27.472859957737747,26.951997113690823,27.468,
