,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Einstandspreis,smaller_6_3
0,2021-10-01,3209.0,47.41,47.18000033333333,48.0866667,47.942,
1,2021-10-04,0.0,47.255001,47.0287505,48.13093740625,47.942,
2,2021-10-05,593.0,46.875,47.1965001,48.16999979411764,47.942,
3,2021-10-06,385.0,46.575001,47.3164997,48.23805538888889,47.942,
4,2021-10-07,408.0,47.867498499999996,47.53049970000001,48.289999736842105,47.942,
5,2021-10-08,0.0,48.009997999999996,47.73849990000001,48.285999700000005,47.942,
6,2021-10-11,983.0,48.325001,48.05649990000002,48.26761885714286,47.942,
7,2021-10-12,40.0,47.915001000000004,48.187000200000014,48.26624979545454,47.942,
8,2021-10-13,14.0,48.165001000000004,48.35750040000001,48.27076063043478,47.942,
9,2021-10-14,124.0,48.52,48.430000200000016,48.26010389583333,47.942,
10,2021-10-15,1083.0,48.862499,48.60699980000002,48.269899699999996,47.942,
11,2021-10-18,1126.0,48.6875,48.81699960000002,48.27576888461538,47.942,
12,2021-10-19,0.0,48.799999,48.87649980000002,48.27425896296296,47.942,
13,2021-10-20,194.0,49.215,48.86299960000001,48.281606857142854,47.942,
14,2021-10-21,24.0,48.817501,48.884499200000015,48.285172068965515,47.942,
15,2021-10-22,0.0,48.794998,49.00349950000001,48.34439615517241,47.942,
16,2021-10-25,0.0,48.794998,49.0054991,48.42370646551724,47.942,
17,2021-10-26,24.0,49.395000499999995,48.88399870000001,48.53560298275862,47.942,
18,2021-10-27,0.0,49.224998,48.7049995,48.653620172413795,47.942,
19,2021-10-28,278.0,48.209998999999996,48.593499800000004,48.74180984482759,47.942,
20,2021-10-29,20.0,47.900002,48.3884995,48.7967236724138,47.942,
21,2021-11-01,800.0,48.2374995,48.1464997,48.835775379310356,47.942,
22,2021-11-02,0.0,48.369999,48.205499700000004,48.89301675862069,47.942,
23,2021-11-03,100.0,48.014998999999996,48.30999900000001,48.93318920689655,47.942,
24,2021-11-04,110.0,48.504999,48.309499300000006,48.94836158620689,47.942,
25,2021-11-05,85.0,48.4224985,48.33149950000001,48.963792689655165,47.942,
26,2021-11-08,0.0,48.235001000000004,48.40549930000001,48.91827546551723,47.942,
27,2021-11-09,298.0,48.48,48.529999200000006,48.87620653448275,47.942,
28,2021-11-10,0.0,48.384997999999996,48.756499500000004,48.80930996551723,47.942,
29,2021-11-11,85.0,49.1274985,49.13349910000001,48.777327137931024,47.942,
30,2021-11-12,0.0,49.555,49.43699900000001,48.762154793103434,47.942,
31,2021-11-15,1452.0,50.11999899999999,49.844999200000004,48.71784444827585,47.942,
32,2021-11-16,572.0,49.9974995,49.9399993,48.65094794827585,47.942,
33,2021-11-17,103.0,50.424999,49.9204994,48.62508596551723,47.942,
34,2021-11-18,2127.0,49.602498999999995,49.81149979999999,48.63818944827585,47.942,
35,2021-11-19,1240.0,49.457500499999995,49.67800029999999,48.65284458620688,47.942,
36,2021-11-22,454.0,49.575001,49.38500029999998,48.66603422413792,47.942,
37,2021-11-23,2903.0,49.330002,49.32650069999998,48.66844801724136,47.942,
38,2021-11-24,0.0,48.959998999999996,48.908500699999976,48.652413620689636,47.942,
39,2021-11-25,2.0,49.310001,48.50950049999998,48.62293096551723,47.942,
40,2021-11-26,963.0,47.3675005,48.09849999999997,48.60112070689654,47.942,
41,2021-11-29,107.0,47.58,47.88449999999998,48.56310341379309,47.942,
42,2021-11-30,2533.0,47.2749995,47.693499799999984,48.49689655172413,47.942,
43,2021-12-01,811.0,47.889999,47.72199929999998,48.42568972413792,47.942,
44,2021-12-02,0.0,48.355,47.69699969999998,48.3631035689655,47.942,
45,2021-12-03,200.0,47.509997999999996,47.93699989999998,48.29422422413791,47.942,
46,2021-12-06,0.0,47.455002,48.077000099999985,48.215948413793086,47.942,
47,2021-12-07,226.0,48.4750005,48.07100029999999,48.143707068965504,47.942,
48,2021-12-08,354.0,48.59,48.293000499999984,48.05474162068964,47.942,
49,2021-12-09,490.0,48.325001,48.48999989999998,47.99413824137929,47.942,
50,2021-12-10,0.0,48.619999,48.30500009999998,47.948448568965496,47.942,
51,2021-12-13,3.0,48.439999,48.117000499999975,47.90965546551722,47.942,
52,2021-12-14,4388.0,47.55000150000001,48.010000499999975,47.8569829827586,47.942,
53,2021-12-15,68.0,47.650002,47.71250059999998,47.81750022413791,47.942,
54,2021-12-16,613.0,47.790001000000004,47.33650099999998,47.76362093103446,47.942,
55,2021-12-17,216.0,47.1324995,47.09050069999997,47.780086465517215,47.942,
56,2021-12-20,1306.0,46.560001,47.02300029999997,47.787327879310325,47.942,
57,2021-12-21,0.0,46.32,46.976499899999965,47.85982791379309,47.942,
58,2021-12-22,211.0,47.3125,47.12000009999997,47.9044831551724,47.942,
59,2021-12-23,2164.0,47.557499,47.388499999999965,47.915258999999985,47.942,
60,2021-12-27,63.0,47.8500005,47.693500199999974,47.9549142413793,47.942,
61,2021-12-28,734.0,47.9025005,47.80000039999997,47.97939696551724,47.942,
62,2021-12-29,0.0,47.845001,47.91500059999997,47.9766383275862,47.942,
63,2021-12-30,0.0,47.845001,48.03500069999997,47.99301765517241,47.942,
64,2022-01-03,2785.0,48.1325,48.015000599999965,48.03094862068966,47.942,
65,2022-01-04,60.0,48.450001,48.009000199999974,47.990431413793104,47.942,
66,2022-01-05,4966.0,47.802499999999995,47.98950029999997,47.93456937931034,47.942,
67,2022-01-06,0.0,47.814999,47.93200049999997,47.939741758620684,47.942,
68,2022-01-07,26337.0,47.7475015,47.800000499999975,47.93801748275861,47.942,
69,2022-01-10,110.0,47.845001,48.11500059999997,47.900431275862054,47.942,
70,2022-01-11,0.0,47.790001000000004,48.38900099999997,47.930431310344815,47.942,
71,2022-01-12,10.0,49.3775005,48.57300059999998,47.990517551724125,47.942,
72,2022-01-13,0.0,49.185001,48.73600039999997,48.06482782758619,47.942,
73,2022-01-14,103.0,48.6674995,48.81100039999997,48.10491396551722,47.942,
74,2022-01-17,0.0,48.66,48.61450029999996,48.13655186206894,47.942,
75,2022-01-18,562.0,48.165001000000004,48.590500199999966,48.11620694827584,47.942,
76,2022-01-19,0.0,48.395,48.74200009999997,48.09681037931031,47.942,
77,2022-01-20,279.0,49.0650005,48.499000099999975,48.07939655172411,47.942,
78,2022-01-21,0.0,49.424999,48.229999899999974,48.10387927586204,47.942,
79,2022-01-24,220.0,47.445,48.090999999999966,48.1131034827586,47.942,
80,2022-01-25,0.0,46.82,47.79799949999997,48.08655172413791,47.942,
81,2022-01-26,31.0,47.7000005,47.25299989999996,48.10508620689653,47.942,
82,2022-01-27,42.0,47.599998,47.364499999999964,48.11801724137929,47.942,
83,2022-01-28,200.0,46.700001,47.66100039999996,48.133275775862046,47.942,
84,2022-01-31,243.0,48.0025005,47.81599989999997,48.14896536206895,47.942,
85,2022-02-01,518.0,48.302502000000004,47.99099989999998,48.1418963965517,47.942,
86,2022-02-02,0.0,48.474998,48.34599929999998,48.06681020689653,47.942,
87,2022-02-03,0.0,48.474998,48.197498799999984,47.99439634482756,47.942,
88,2022-02-04,0.0,48.474998,48.00499839999998,47.88465501724135,47.942,
89,2022-02-07,2114.0,47.259997999999996,47.777998799999985,47.785948137931,47.942,
90,2022-02-08,0.0,47.34,47.79399919999998,47.72508610344825,47.942,
91,2022-02-09,0.0,47.34,47.77899999999998,47.656292982758586,47.942,
92,2022-02-10,3.0,48.555,47.863000399999976,47.56499991379307,47.942,
93,2022-02-11,20.0,48.400002,48.06300039999997,47.460861982758594,47.942,
94,2022-02-14,5.0,47.68,48.23300019999998,47.42499987931032,47.942,
95,2022-02-15,79.0,48.34,48.15999999999998,47.34396536206894,47.942,
96,2022-02-16,0.0,48.189999,48.13999939999998,47.21862046551722,47.942,
97,2022-02-17,0.0,48.189999,48.12099959999998,47.10051705172412,47.942,
98,2022-02-18,100.0,48.299999,47.89299979999998,47.01586187931033,47.942,
99,2022-02-21,300.0,47.585001000000005,47.67199979999998,46.86801703448274,47.942,
100,2022-02-22,120.0,47.200001,47.13100019999998,46.81678542857141,47.942,
101,2022-02-23,0.0,47.084998999999996,46.63050049999998,46.75537014814813,47.942,
102,2022-02-24,120.0,45.485001000000004,46.39350069999999,46.6892306153846,47.942,
103,2022-02-25,225.0,45.7975005,46.23350039999999,46.61779991999999,47.942,
104,2022-02-28,72.0,46.400002,46.1000009,46.591041666666655,47.942,
105,2022-03-01,3359.0,46.3999995,46.28400049999999,46.558478260869556,47.942,
106,2022-03-02,4750.0,46.4175015,46.405500199999985,46.52295454545453,47.942,
107,2022-03-03,0.0,46.404999,46.01949959999999,46.42619047619047,47.942,
108,2022-03-04,0.0,46.404999,45.552499399999995,46.32749989999999,47.942,
109,2022-03-07,541.0,44.469999,45.103998899999986,46.25631568421052,47.942,
110,2022-03-08,3813.0,44.0649985,44.67199929999999,46.14055544444444,47.942,
111,2022-03-09,100.0,44.174999,44.13399949999999,46.01999994117646,47.942,
112,2022-03-10,20.0,44.245001,44.049999624999984,45.88437499999999,47.942,
113,2022-03-11,272.0,43.715,44.04499999999998,45.723333399999994,47.942,
114,2022-03-14,,,43.98000049999997,45.59035714285714,47.942,
115,2022-03-15,,,43.71499999999993,45.46653838461537,47.942,
116,2022-03-16,,,,45.33166666666665,47.942,
117,2022-03-17,,,,45.317727181818164,47.942,
