,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Kurs_std+,Kurs_std-,Einstandspreis,smaller_6_3
0,2021-10-01,36959492526,39600.681641,44283.8164064,48768.65926120834,51543.935424937525,47415.576239232556,41152.056573567446,37000,
1,2021-10-02,26405455522,41292.042969,44672.908558409086,48958.431718880005,51548.533123540845,47912.11330892962,41433.70380788855,37000,
2,2021-10-03,22950548222,41525.105469,44995.21858741667,49118.65444725,51523.728984510024,48279.300440446495,41711.13673438684,37000,
3,2021-10-04,28738204927,41504.5410155,45257.92277661539,49208.73177096297,51532.579005951,48541.76242950798,41974.083123722805,37000,
4,2021-10-05,30936829914,43469.4453125,45581.652343892856,49290.49672167858,51552.10997608657,48961.19471104298,42202.10997674273,37000,
5,2021-10-06,42435587147,45916.076172,45980.75338553333,49421.23942632759,51542.84301309437,49585.57288418275,42375.93388688391,37000,
6,2021-10-07,31842075157,47099.810547,46406.62561046875,49550.63613295001,51522.25488293521,50283.516522208454,42529.734698729044,37000,
7,2021-10-08,30081144601,47454.9941405,46740.889476235294,49661.481350951624,51506.8143822273,50739.68180498364,42742.09714748695,37000,
8,2021-10-09,28081699148,47163.5976565,47082.44151488889,49760.30444350001,51515.20288098217,51223.64570689764,42941.23732288014,37000,
9,2021-10-10,34176954639,47811.869141,47453.621093868416,49885.4154239091,51489.64059085967,51791.19293398864,43116.04925374819,37000,
10,2021-10-11,36904742451,48563.8300785,48318.76469994737,50001.52223129413,51431.95386596554,52642.282300129256,43995.24709976549,37000,
11,2021-10-12,35630095368,48540.6289065,49057.24033728948,50101.46707602858,51392.060613211885,53311.61401145337,44802.866663125584,37000,
12,2021-10-13,35944622965,48410.373047,49673.47892692105,50192.149685472235,51390.030273566685,53612.51796552719,45734.43988831491,37000,
13,2021-10-14,31591335859,49790.1367185,50236.546052763166,50259.948057567584,51379.53816611477,53675.94739090821,46797.14471461812,37000,
14,2021-10-15,44639142500,51568.1679685,50687.15820326316,50357.36132826317,51374.154675032274,53728.53379841015,47645.78260811618,37000,
15,2021-10-16,29527448010,52794.7089845,51086.99475752632,50516.9814704872,51351.5141990397,53961.053594740624,48212.93592031202,37000,
16,2021-10-17,25035394378,52089.1113285,51404.06907907895,50709.33432631251,51309.01370252345,54142.94890684682,48665.18925131109,37000,
17,2021-10-18,32768426725,52888.826172,51619.63476576316,50869.61247156099,51177.610967676934,54186.190458030214,49053.07907349611,37000,
18,2021-10-19,34788514253,54134.8535155,51847.769120210534,51005.365234511926,51055.885801500015,54177.99773955516,49517.54050086591,37000,
19,2021-10-20,35004469846,56038.41015650001,52125.14627892107,51117.66270000002,50942.90205236568,54253.16671875429,49997.12583908785,37000,
20,2021-10-21,39492048235,55323.0800785,52374.58367610528,51229.104714272755,50860.666992308834,54332.97040126552,50416.196950945035,37000,
21,2021-10-22,33007497760,53233.638671999994,52608.59467528949,51344.29696194447,50764.46170188407,54335.34818688192,50881.841163697056,37000,
22,2021-10-23,23091004859,52202.8164065,52840.8813734737,51464.896696804375,50658.70100457859,54236.634267834634,51445.12847911276,37000,
23,2021-10-24,23468371588,52031.076172,53056.609272342124,51518.94385818088,50549.6658781972,54257.84656647331,51855.37197821094,37000,
24,2021-10-25,26759780838,53512.970703,53175.81342531581,51543.935424937525,50439.09101031252,54332.6984557798,52018.92839485183,37000,
25,2021-10-26,30077143516,53124.2226565,53212.91252071055,51797.44669609378,50350.04345045892,54368.198316310445,52057.62672511066,37000,
26,2021-10-27,37639952956,51550.7421875,53280.119346368454,51985.28592948961,50244.1397277365,54403.0875282873,52157.151164449606,37000,
27,2021-10-28,38739882231,51498.150391,53270.217413789505,52202.99373384378,50135.26804699335,54397.6481560022,52142.78667157681,37000,
28,2021-10-29,31880097022,53082.0351565,53261.10156265793,52433.06974295836,50036.7383070658,54381.833198961045,52140.36992635482,37000,
29,2021-10-30,27815652165,53303.140625,53289.74033731582,52591.226318479195,49943.38159508443,54489.54776954025,52089.932905091395,37000,
30,2021-10-31,27898987362,52986.837891,53441.74115968425,52685.28898123961,49833.59049491027,55032.65230893796,51850.83001043054,37000,
31,2021-11-01,31165444999,52823.8203125,53654.74640228951,52759.730997843784,49725.96051732912,55471.19146443878,51838.301340140235,37000,
32,2021-11-02,32598888626,53888.966797,53884.66282907898,52853.930501427116,49630.36828625626,55781.79378352448,51987.53187463348,37000,
33,2021-11-03,31101912716,53833.046875,54084.82493847371,52914.233724083366,49526.221185500006,55976.14155841849,52193.508318528926,37000,
34,2021-11-04,28225688676,53499.591797,54216.8323397895,52921.149170041695,49441.12740579879,56153.01570767568,52280.64897190332,37000,
35,2021-11-05,26494469926,53366.041016,54389.913034684236,52931.86629243753,49368.38686006025,56369.497884341465,52410.32818502701,37000,
36,2021-11-06,25187135416,52700.689453,54671.02580194739,52988.73319510419,49302.73400309525,56603.71418945491,52738.33741443987,37000,
37,2021-11-07,21374622401,53961.652344,54802.97121723687,53037.47566743753,49254.338097547065,56586.85957494046,53019.08285953327,37000,
38,2021-11-08,35488274443,56582.546875,54783.83984386845,53063.634521614615,49202.35701319768,56589.031745218126,52978.64794251878,37000,
39,2021-11-09,36534106723,58211.0957035,54703.10731921056,53029.87695326045,49148.30982860346,56609.653497687585,52796.56114073354,37000,
40,2021-11-10,42427739382,57280.7382815,54562.13301821056,52943.1430665417,49103.929687619326,56688.93877667581,52435.32725974531,37000,
41,2021-11-11,31343096595,56571.2285155,54517.46247955267,52748.949829229205,49039.03432244944,56691.2028221355,52343.72213696984,37000,
42,2021-11-12,31532134995,55834.1562505,54446.89525092109,52545.92740897921,48956.65857216667,56663.512567091544,52230.27793475063,37000,
43,2021-11-13,26629356281,56021.111328,54300.99599105267,52324.0757651042,48874.192415126374,56647.676364282626,51954.31561782271,37000,
44,2021-11-14,21957336627,56412.755859499994,54139.49557986846,52101.419677854195,48794.29974111413,56644.63211325811,51634.359046478814,37000,
45,2021-11-15,26883766644,56891.8847655,53997.75801818425,51870.157633572955,48714.505103446245,56622.41917931097,51373.09685705753,37000,
46,2021-11-16,41382286062,54005.1132815,53959.646484473735,51664.48209645838,48639.319626952136,56609.32620705734,51309.96676189013,37000,
47,2021-11-17,34616617571,52718.5390625,53754.19911605268,51471.03190114588,48561.14385292106,56550.96447071708,50957.43376138828,37000,
48,2021-11-18,36405348273,51769.2226565,53310.055098789526,51274.306884864636,48485.043762333335,56296.34814349851,50323.762054080544,37000,
49,2021-11-19,34289056107,50308.326172,52829.379111947426,51074.84122732296,48485.69443778645,55716.333012678595,49942.42521121626,37000,
50,2021-11-20,27132088068,51975.080078,52513.037109473735,50853.77758800005,48453.54827892708,55208.05301793842,49818.02120100905,37000,
51,2021-11-21,23168441582,52548.189453,52206.657278079,50656.44470226046,48408.59665945834,54740.77811031478,49672.53644584322,37000,
52,2021-11-22,31166066807,51060.9609375,51954.63651326321,50472.04589854171,48356.309672156254,54341.80110185861,49567.471924667814,37000,
53,2021-11-23,33331102310,50431.0839845,51634.988795342164,50258.842488708375,48288.746744911456,53847.62703791501,49422.35055276932,37000,
54,2021-11-24,32700833644,50673.027344,51225.448088105324,50010.43697113546,48187.85174572396,53213.342955288004,49237.553220922644,37000,
55,2021-11-25,30585799415,51976.5703125,50482.077097157955,49767.60331228129,48084.61541759896,52839.74023574766,48124.41395856825,37000,
56,2021-11-26,36935280493,50058.152344,49910.42639813164,49543.74418142712,47985.92435721875,52651.92551426432,47168.92728199896,37000,
