,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Kurs_std+,Kurs_std-,Einstandspreis,smaller_6_3
0,2021-10-01,36959492526,39600.681641,43891.810547,48464.269531386366,51117.66270000002,46942.242963325116,40841.378130674886,37000,
1,2021-10-02,26405455522,41292.042969,44283.8164064,48626.81504769566,51229.104714272755,47415.576239232556,41152.056573567446,37000,
2,2021-10-03,22950548222,41525.105469,44672.908558409086,48768.65926120834,51344.29696194447,47912.11330892962,41433.70380788855,37000,
3,2021-10-04,28738204927,41504.5410155,44995.21858741667,48958.431718880005,51464.896696804375,48279.300440446495,41711.13673438684,37000,
4,2021-10-05,30936829914,43469.4453125,45257.92277661539,49118.65444725,51518.94385818088,48541.76242950798,41974.083123722805,37000,
5,2021-10-06,42435587147,45916.076172,45581.652343892856,49208.73177096297,51543.935424937525,48961.19471104298,42202.10997674273,37000,
6,2021-10-07,31842075157,47099.810547,45980.75338553333,49290.49672167858,51548.533123540845,49585.57288418275,42375.93388688391,37000,
7,2021-10-08,30081144601,47454.9941405,46406.62561046875,49421.23942632759,51523.728984510024,50283.516522208454,42529.734698729044,37000,
8,2021-10-09,28081699148,47163.5976565,46740.889476235294,49550.63613295001,51532.579005951,50739.68180498364,42742.09714748695,37000,
9,2021-10-10,34176954639,47811.869141,47522.54503688235,49661.481350951624,51552.10997608657,51332.67337327686,43712.41670048784,37000,
10,2021-10-11,36904742451,48563.8300785,48278.004480794116,49760.30444350001,51542.84301309437,52048.568860975916,44507.440100612315,37000,
11,2021-10-12,35630095368,48540.6289065,49131.72828594117,49885.4154239091,51522.25488293521,52920.745221494006,45342.71135038834,37000,
12,2021-10-13,35944622965,48410.373047,49944.583524941176,50001.52223129413,51506.8143822273,53468.011976877715,46421.15507300464,37000,
13,2021-10-14,31591335859,49790.1367185,50518.94784020588,50101.46707602858,51515.20288098217,53700.09379677358,47337.80188363818,37000,
14,2021-10-15,44639142500,51568.1679685,50888.75608929411,50192.149685472235,51489.64059085967,53859.857851559456,47917.654327028766,37000,
15,2021-10-16,29527448010,52794.7089845,51178.83053782352,50259.948057567584,51431.95386596554,53993.496188481906,48364.16488716514,37000,
16,2021-10-17,25035394378,52089.1113285,51535.18210032352,50357.36132826317,51392.060613211885,54229.85238375991,48840.511816887134,37000,
17,2021-10-18,32768426725,52888.826172,51885.80710032352,50516.9814704872,51390.030273566685,54354.41402253228,49417.20017811477,37000,
18,2021-10-19,34788514253,54134.8535155,52105.74080894117,50709.33432631251,51379.53816611477,54344.564662639976,49866.91695524236,37000,
19,2021-10-20,35004469846,56038.41015650001,52278.34788614705,50869.61247156099,51374.154675032274,54332.53364343456,50224.16212885954,37000,
20,2021-10-21,39492048235,55323.0800785,52545.48943026469,51005.365234511926,51351.5141990397,54365.122597051144,50725.85626347824,37000,
21,2021-10-22,33007497760,53233.638671999994,52833.2992877941,51117.66270000002,51309.01370252345,54313.24225284587,51353.35632274233,37000,
22,2021-10-23,23091004859,52202.8164065,53021.34053323528,51499.53315783724,51177.610967676934,54276.463109087956,51766.2179573826,37000,
23,2021-10-24,23468371588,52031.076172,53095.202435823514,51851.17764366281,51055.885801500015,54295.199356398305,51895.20551524872,37000,
24,2021-10-25,26759780838,53512.970703,53159.57054244116,52208.54460404654,50942.90205236568,54371.72801966584,51947.413065216475,37000,
25,2021-10-26,30077143516,53124.2226565,53262.15498635293,52499.25558697677,50860.666992308834,54451.640136980524,52072.66983572533,37000,
26,2021-10-27,37639952956,51550.7421875,53298.08237605881,52714.35079046514,50764.46170188407,54484.80731780533,52111.35743431229,37000,
27,2021-10-28,38739882231,51498.150391,53252.85811138234,52850.4704761512,50658.70100457859,54420.19270498622,52085.523517778456,37000,
28,2021-10-29,31880097022,53082.0351565,53056.521599411746,52925.08711859305,50549.6658781972,53981.622757568686,52131.420441254806,37000,
29,2021-10-30,27815652165,53303.140625,52976.4376150294,53030.205396209334,50439.09101031252,53737.4377880508,52215.437442008,37000,
30,2021-10-31,27898987362,52986.837891,53173.43221520587,53155.42846124422,50350.04345045892,54333.8226395911,52013.04179082064,37000,
31,2021-11-01,31165444999,52823.8203125,53526.86040914704,53230.988735581435,50244.1397277365,55182.46751200667,51871.25330628741,37000,
32,2021-11-02,32598888626,53888.966797,53835.66406264704,53274.413245023294,50135.26804699335,55674.30608568363,51997.02203961045,37000,
33,2021-11-03,31101912716,53833.046875,54015.56158102939,53324.0039063605,50036.7383070658,55966.82208231964,52064.30107973914,37000,
34,2021-11-04,28225688676,53499.591797,54174.96943949998,53406.93872648841,49943.38159508443,56159.27500891457,52190.663870085395,37000,
35,2021-11-05,26494469926,53366.041016,54437.93233011763,53413.171648011674,49833.59049491027,56347.54006954963,52528.324590685625,37000,
36,2021-11-06,25187135416,52700.689453,54727.02676944116,53333.53542890702,49725.96051732912,56532.96233906645,52921.09119981587,37000,
37,2021-11-07,21374622401,53961.652344,54951.135569970575,53247.10619562795,49630.36828625626,56776.465067906975,53125.806072034175,37000,
38,2021-11-08,35488274443,56582.546875,54992.42807917646,53228.06268181399,49526.221185500006,56785.80703097112,53199.049127381804,37000,
