,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Einstandspreis,smaller_6_3
100,2022-02-22,18258689,7.297000000000001,7.354300000000004,6.954803571428569,6.379,
101,2022-02-23,11784241,7.4094999999999995,7.231000000000003,6.951339285714283,6.379,
102,2022-02-24,24363209,6.835,7.086800000000004,6.953611111111109,6.379,
103,2022-02-25,16202085,7.047,6.9722000000000035,6.956384615384613,6.379,
104,2022-02-28,16908663,6.8454999999999995,6.764600000000003,6.958759999999999,6.379,
105,2022-03-01,19279509,6.724,6.659900000000003,6.948708333333332,6.379,
106,2022-03-02,17524501,6.3715,6.413300000000004,6.924804347826085,6.379,
107,2022-03-03,22152882,6.3115000000000006,6.1513000000000035,6.8923181818181805,6.379,smaller
108,2022-03-04,33801360,5.814,5.941300000000004,6.857976190476189,6.379,smaller
109,2022-03-07,30054955,5.5355,5.949000000000003,6.842249999999998,6.379,smaller
110,2022-03-08,23283120,5.6739999999999995,6.016300000000003,6.811210526315788,6.379,smaller
111,2022-03-09,22557636,6.41,6.230400000000001,6.757194444444443,6.379,smaller
112,2022-03-10,19399614,6.648,6.491400000000001,6.698676470588234,6.379,
113,2022-03-11,19360512,6.884499999999999,6.695750000000002,6.638374999999999,6.379,
114,2022-03-14,11154890,6.8405000000000005,6.791000000000003,6.5764999999999985,6.379,
